Rank,Figure ID,Name,Role,Group,Event Count,Image,EN Words,BN Words,SEO,Generic Flags,Tier,Priority Score,Recommended Action
189,barkat-hossain,Barkat Hossain,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
190,beni-madho-singh,Beni Madho Singh,Awadh taluqdar who fought the British,leader,1,yes,110,100,complete,0,C,13,
191,bhaskaravarman,Bhaskaravarman,King of Kamarupa and regional ally,leader,1,no,134,111,complete,0,B,13,consider an image after editorial review
192,bhavadeva,Bhavadeva,Deva ruler linked to southeastern Bengal,leader,1,no,188,153,complete,0,B,13,consider an image after editorial review
193,birjis-qadr,Birjis Qadr,Proclaimed ruler of Awadh during the revolt,coordinator,1,yes,115,94,complete,0,C,13,
194,caretaker-transition-supporters-1990,Supporters of the Caretaker Transition,Civic Coalition,organization,1,yes,70,60,complete,0,C,13,
195,cc-biswas,C. C. Biswas,Boundary Commission Member,coordinator,1,yes,63,57,complete,0,C,13,
196,charles-cornwallis,Charles Cornwallis,Governor-General of Bengal,leader,1,yes,110,93,complete,0,C,13,
197,charles-watson,Charles Watson,Royal Navy Admiral,leader,1,yes,110,77,complete,0,C,13,
198,chittagong-rashtrabhasha-sangram-parishad,Chittagong Rashtrabhasha Sangram Parishad,Regional Action Committee,organization,1,yes,104,91,complete,0,C,13,
199,chittagong-university-students-1990,Chittagong University Students,Student Collective,collective,1,yes,66,58,complete,0,C,13,
200,communist-party-of-bangladesh,Communist Party of Bangladesh,Left Political Organization,organization,1,yes,70,62,complete,0,C,13,
201,cultural-workers-collective-1990,Cultural Workers,Cultural Collective,collective,1,yes,64,58,complete,0,C,13,
202,david-hare,David Hare,Education reformer in early colonial Calcutta,intellectual,1,no,185,175,complete,0,B,13,consider an image after editorial review
203,debendranath-tagore,Debendranath Tagore,Brahmo reformer and intellectual organizer,intellectual,1,no,186,165,complete,0,B,13,consider an image after editorial review
204,dhaka-university-students-1990,Dhaka University Students,Student Collective,collective,1,yes,66,58,complete,0,C,13,
205,dhan-singh-gurjar,Dhan Singh Gurjar,Kotwal linked to the Meerut outbreak,coordinator,1,yes,105,94,complete,0,C,13,
206,district-protesters-1990,District-Level Protesters,Citizen Collective,collective,1,yes,64,58,complete,0,C,13,
207,doctors-collective-1990,Doctors' Collective,Professional Collective,collective,1,yes,64,58,complete,0,C,13,
208,dudu-miya,Dudu Miya,Organizer of Faraizi peasant mobilization,leader,1,no,202,182,complete,0,B,13,consider an image after editorial review
209,east-pakistan-muslim-chhatra-league,East Pakistan Muslim Chhatra League,Student Organization,organization,1,yes,101,83,complete,0,C,13,
210,eight-party-alliance,8-Party Alliance,Opposition Alliance,organization,1,yes,64,58,complete,0,C,13,
211,engineers-and-architects-collective-1990,Engineers and Architects,Professional Collective,collective,1,yes,66,60,complete,0,C,13,
212,eyre-coote,Eyre Coote,Company Military Officer,coordinator,1,yes,104,81,complete,0,C,13,
213,fahim-ahmed,Fahim Ahmed,Grassroots & Digital Influencer,leader,1,yes,74,60,complete,0,C,13,
214,families-of-martyrs-1990,Families of the Movement's Martyrs,Memory Collective,collective,1,yes,70,60,complete,0,C,13,
215,farhad-mazhar,Farhad Mazhar,Influential Supporters & Intellectuals,leader,1,yes,74,60,complete,0,C,13,
216,fazlur-rahman,Fazlur Rahman,BNP leader and freedom fighter,leader,1,no,164,144,complete,0,B,13,consider an image after editorial review
217,firoz-shah-1857,Firoz Shah,Mughal prince associated with rebel campaigns,coordinator,1,yes,103,89,complete,0,C,13,
218,five-party-alliance,5-Party Alliance,Opposition Alliance,organization,1,yes,64,58,complete,0,C,13,
219,ghaset-begum,Ghaseti Begum,Nawabi court power broker and anti-Siraj faction figure,coordinator,1,yes,111,90,complete,0,C,13,
220,ghiyasuddin-azam-shah,Ghiyasuddin Azam Shah,Iliyas Shahi Sultan of Bengal,leader,1,no,123,128,complete,0,B,13,consider an image after editorial review
221,ghulam-ghaus-khan-1857,Ghulam Ghaus Khan,Artillery commander in Jhansi resistance,martyr,1,yes,103,86,complete,0,C,13,
222,govinda-chandra-dev,Govinda Chandra Dev,Philosopher and Martyred Academic,martyr,1,yes,77,56,complete,0,C,13,
223,gulab-singh-lodhi,Gulab Singh Lodhi,Local rebel figure commemorated in 1857 memory,martyr,1,yes,103,86,complete,0,C,13,
224,hafizuddin-ahmed,Captain Hafizuddin Ahmed,Freedom Fighter and Field Officer,leader,1,yes,75,52,complete,0,C,13,
225,hamidur-rahman-artist,Hamidur Rahman,Designer of the Central Shaheed Minar,coordinator,1,yes,94,82,complete,0,C,13,
226,harshavardhana,Harshavardhana,Ruler of Thanesar and Kannauj,leader,1,no,124,108,complete,0,B,13,consider an image after editorial review
227,hartal-and-blockade-organisers-1990,Hartal and Blockade Organisers,Movement Coordinators,collective,1,yes,68,62,complete,0,C,13,
228,hasib-al-islam,Hasib Al Islam,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
229,henry-louis-vivian-derozio,Henry Louis Vivian Derozio,"Teacher, poet, and early Bengal Renaissance intellectual",intellectual,1,no,194,191,complete,0,B,13,consider an image after editorial review
230,human-rights-activists-1990,Human Rights Activists,Civic Collective,collective,1,yes,66,56,complete,0,C,13,
231,ishan-chandra-roy,Ishan Chandra Roy,Pabna peasant organizer,leader,1,no,247,188,complete,0,B,13,consider an image after editorial review
232,jahangirnagar-university-students-1990,Jahangirnagar University Students,Student Collective,collective,1,yes,66,58,complete,0,C,13,
233,jamaat-e-islami-bangladesh,Jamaat-e-Islami Bangladesh,Opposition Party in the Anti-Ershad Front,organization,1,yes,72,66,complete,0,C,13,
234,jatiya-samajtantrik-dal,Jatiya Samajtantrik Dal,Left Opposition Organization,organization,1,yes,68,64,complete,0,C,13,
235,jhalkari-bai,Jhalkari Bai,Woman warrior associated with Jhansi defense,martyr,1,yes,117,97,complete,0,C,13,
236,journalists-collective-1990,Journalists' Collective,Professional Collective,collective,1,yes,64,58,complete,0,C,13,
237,junayed-al-habib,Maulana Junayed Al Habib,Senior vice-president of Jamiat-e-Ulema-e-Islam Bangladesh,leader,1,no,161,149,complete,0,B,13,consider an image after editorial review
238,kadam-singh,Kadam Singh,Rebel leader in Meerut region,coordinator,1,yes,112,91,complete,0,C,13,
239,kalpona-akter,Kalpona Akter,Garment labor-rights organizer,coordinator,1,no,120,112,complete,0,B,13,consider an image after editorial review
240,kamal-hossain,Kamal Hossain,Chair of the Constitution Drafting Committee,leader,1,yes,75,80,complete,0,C,13,
241,keshab-chandra-sen,Keshab Chandra Sen,Brahmo Samaj reformer and public speaker,intellectual,1,no,144,133,complete,0,B,13,consider an image after editorial review
242,khan-bahadur-ahsanullah,Khan Bahadur Ahsanullah,"Educationist, writer, and social reformer",leader,1,no,143,127,complete,0,B,13,consider an image after editorial review
243,khan-bahadur-khan-rohilla,Khan Bahadur Khan Rohilla,Leader of the Bareilly uprising,leader,1,yes,86,69,complete,0,C,13,
244,khwaja-abdul-hadi-khan,Khwaja Abdul Hadi Khan,Faujdar of Rajmahal,coordinator,1,yes,86,63,complete,0,C,13,
245,khwaja-petruse,Khwaja Petruse,Armenian Court-Commercial Intermediary,coordinator,1,yes,71,59,complete,0,C,13,
246,khwaja-usman,Khwaja Usman,Afghan chief and anti-Mughal leader,leader,1,no,134,127,complete,0,B,13,consider an image after editorial review
247,khwaja-wajid,Khwaja Wajid,Armenian Merchant Magnate,coordinator,1,yes,84,68,complete,0,C,13,
248,koodi-molla,Koodi Molla,Pabna peasant organizer,leader,1,no,131,114,complete,0,B,13,consider an image after editorial review
249,krishak-praja-party,Krishak Praja Party,Peasant-Oriented Political Party in Bengal,organization,1,no,156,147,complete,0,B,13,consider an image after editorial review
250,kunwar-singh,Kunwar Singh,Rebel chief of Jagdishpur in Bihar,leader,1,yes,89,74,complete,0,C,13,
251,lawyers-collective-1990,Lawyers' Collective,Professional Collective,collective,1,yes,64,58,complete,0,C,13,
252,lord-curzon,Lord Curzon,Viceroy of India,leader,1,yes,87,73,complete,0,C,13,
253,lucky-akter,Lucky Akter,Student Activist and Slogan Leader,leader,1,yes,79,62,complete,0,C,13,
254,luke-scrafton,Luke Scrafton,Company Official and Political Associate,coordinator,1,yes,72,62,complete,0,C,13,
255,lutfun-nahar-luma,Lutfun Nahar Luma,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
256,mahbub-ul-alam-chowdhury,Mahbub ul Alam Chowdhury,Poet and Regional Organizer,leader,1,yes,91,79,complete,0,C,13,
257,mahdi-amin,Mahdi Amin,BNP election steering committee spokesperson and chairman’s adviser,leader,1,no,124,111,complete,0,B,13,consider an image after editorial review
258,mahin-sarkar,Mahin Sarkar,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
259,mahipala-i,Mahipala I,Pala emperor associated with the dynasty's second foundation,leader,1,no,168,143,complete,0,B,13,consider an image after editorial review
260,mahmudur-rahman,Mahmudur Rahman,Media figure in opposition narrative,leader,1,yes,88,76,complete,0,C,13,
261,mainul-islam-bdr,Major General Mainul Islam,Successor BDR Chief,leader,1,yes,68,70,complete,0,C,13,
262,mangal-pandey,Mangal Pandey,Sepoy who sparked the Barrackpore uprising,martyr,1,yes,103,83,complete,0,C,13,
263,manzur-al-matin,Manzur Al Matin,Influential Supporters & Intellectuals,leader,1,yes,76,62,complete,0,C,13,
264,matangini-hazra,Matangini Hazra,Gandhian anti-colonial leader,leader,1,no,162,140,complete,0,B,13,consider an image after editorial review
265,matiur-rahman,Matiur Rahman,Bir Sreshtho (Air Force Martyr),martyr,1,yes,76,49,complete,0,C,13,
266,maulvi-ahmadullah-shah,Maulvi Ahmadullah Shah,Religious-political leader of the Awadh uprising,leader,1,yes,86,73,complete,0,C,13,
267,maulvi-liaquat-ali,Maulvi Liaquat Ali,Leader of the Allahabad uprising,leader,1,yes,86,76,complete,0,C,13,
268,md-enamul-hasan,Md. Enamul Hasan,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
269,medical-students-1990,Medical Students,Student Collective,collective,1,yes,64,56,complete,0,C,13,
270,mehedi-hasan,Mehedi Hasan,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
271,miran,Miran,Military Actor in Mir Jafar Camp,coordinator,1,yes,75,59,complete,0,C,13,
272,mirza-azam,Mirza Azam,Political actor referenced in inquiry-era proceedings,leader,1,yes,86,69,complete,0,C,13,
273,mofazzal-hossain-chowdhury-maya,Mofazzal Hossain Chowdhury Maya,Freedom Fighter and Youth Organizer,coordinator,1,yes,72,56,complete,0,C,13,
274,mohammad-ali-jauhar,Mohammad Ali Jauhar,"Khilafat leader, journalist, and anti-colonial politician",leader,1,no,153,147,complete,0,B,13,consider an image after editorial review
275,mohammad-jahangir-kabir-talukdar,Mohammad Jahangir Kabir Talukdar,Commission member in later re-investigation phase,leader,1,yes,89,73,complete,0,C,13,
276,mohammad-shamsul-alam-bir-pratik,Major General Mohammad Shamsul Alam Bir Pratik,Director General of BDR (killed),leader,1,yes,80,86,complete,0,C,13,
277,mohanlal,Mohanlal,Key Officer Loyal to Siraj ud-Daulah,leader,1,yes,73,62,complete,0,C,13,
278,molla-fazle-akbar,Molla Fazle Akbar,Former intelligence official referenced in inquiry process,leader,1,yes,89,69,complete,0,C,13,
279,monirul-islam-police,Monirul Islam,Senior police official referenced in inquiry process,leader,1,yes,89,65,complete,0,C,13,
280,motiur-rahman-nizami,Motiur Rahman Nizami,Jamaat leadership figure in the crisis,leader,1,yes,94,78,complete,0,C,13,
281,muhammed-zafar-iqbal,Muhammed Zafar Iqbal,Public Intellectual Supporter,leader,1,yes,78,68,complete,0,C,13,
282,munir-ahmed,Lance Naik Munir Ahmed,Bir Sreshtho (Army Martyr),martyr,1,yes,71,50,complete,0,C,13,
283,munshi-abdur-rouf,Munshi Abdur Rouf,Bir Sreshtho (Army Martyr),martyr,1,yes,71,55,complete,0,C,13,
284,naba-singh-hazari,Naba Singh Hazari,Military Officer in Nawab's Side,coordinator,1,yes,76,66,complete,0,C,13,
285,nana-sahib,Nana Sahib,Leader of the Kanpur rebellion,leader,1,yes,85,69,complete,0,C,13,
286,narpat-singh,Narpat Singh,Regional rebel chief in northern India,coordinator,1,yes,87,77,complete,0,C,13,
287,nasiruddin-yousuff,Nasiruddin Yousuff,Cultural Organizer and Support Voice,leader,1,yes,76,76,complete,0,C,13,
288,nawab-salimullah,Nawab Salimullah,Dhaka Nawab and Political Patron,leader,1,yes,98,88,complete,0,C,13,
289,niloy-neel,Niloy Neel,Secular blogger linked to Shahbag legacy,leader,1,yes,90,74,complete,0,C,13,
290,novera-ahmed,Novera Ahmed,Sculptor and Memorial Collaborator,leader,1,yes,75,71,complete,0,C,13,
291,nur-mohammad-igp,Nur Mohammad,Former IGP referenced in inquiry process,leader,1,yes,86,61,complete,0,C,13,
292,nusrat-tabassum,Nusrat Tabassum,Coordinator,coordinator,1,yes,66,55,complete,0,C,13,
293,ohiullah-1952,Ohiullah,Child Victim of Police Firing,martyr,1,yes,79,69,complete,0,C,13,
294,paragal-khan,Paragal Khan,"Chittagong commander, administrator, and patron",leader,1,no,114,110,complete,0,B,13,consider an image after editorial review
295,pinaki-bhattacharya,Pinaki Bhattacharya,Influential Supporters & Intellectuals,leader,1,yes,74,60,complete,0,C,13,
296,press-photographers-1990,Press Photographers,Documentation Collective,collective,1,yes,64,56,complete,0,C,13,
297,pritilata-waddedar,Pritilata Waddedar,Revolutionary of the Chittagong armed movement,martyr,1,yes,86,75,complete,0,C,13,
298,professional-associations-1990,Professional Associations,Professional Coalition,organization,1,yes,64,58,complete,0,C,13,
299,rabindranath-tagore,Rabindranath Tagore,Poet and Public Intellectual,leader,1,yes,86,79,complete,0,C,13,
300,rafiq-uddin-ahmed-1952,Rafiq Uddin Ahmed,Language Martyr,martyr,1,yes,82,70,complete,0,C,13,
301,rai-durlabh-ram,Rai Durlabh Ram,Nawab's commander at Plassey,coordinator,1,yes,75,68,complete,0,C,13,
302,raja-nahar-singh,Raja Nahar Singh,Ballabhgarh ruler executed after 1857 rebellion,leader,1,yes,94,82,complete,0,C,13,
303,rajshahi-university-students-1990,Rajshahi University Students,Student Collective,collective,1,yes,66,58,complete,0,C,13,
304,rani-avantibai-lodhi,Rani Avantibai Lodhi,Queen-regent and anti-colonial rebel leader,leader,1,yes,88,75,complete,0,C,13,
305,rani-ishwari-kumari,Rani Ishwari Kumari,Regional queen associated with resistance networks,coordinator,1,yes,91,80,complete,0,C,13,
306,rani-lakshmibai,Rani Lakshmibai,Queen of Jhansi and iconic rebel commander,leader,1,yes,89,73,complete,0,C,13,
307,ranmat-singh,Ranmat Singh,Regional rebel chief in central India,coordinator,1,yes,90,76,complete,0,C,13,
308,rao-saheb-peshwa,Rao Sahib Peshwa,Maratha rebel leader allied with Tatya Tope,coordinator,1,yes,93,81,complete,0,C,13,
309,rao-tula-ram,Rao Tula Ram,Key rebel leader from Rewari,leader,1,yes,81,76,complete,0,C,13,
310,rashidul-islam-rifat,Rashidul Islam Rifat,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
311,rifat-rashid,Rifat Rashid,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
312,rukunuddin-barbak-shah,Rukunuddin Barbak Shah,Later Iliyas Shahi Sultan of Bengal,leader,1,no,117,111,complete,0,B,13,consider an image after editorial review
313,rumeen-farhana,Rumeen Farhana,"Independent MP, lawyer, and former BNP leader",leader,1,no,152,142,complete,0,B,13,consider an image after editorial review
314,sahara-khatun,Sahara Khatun,Home Minister,leader,1,yes,67,66,complete,0,C,13,
315,saifuddin-firuz-shah,Saifuddin Firuz Shah,Habshi Sultan of Bengal and former military commander,leader,1,no,122,110,complete,0,B,13,consider an image after editorial review
316,saima-ahmed,Saima Ahmed,Grassroots & Digital Influencer,leader,1,yes,74,60,complete,0,C,13,
317,salahuddin-ahmed,Salahuddin Ahmed,"BNP standing committee member, MP, and Home Affairs Minister",leader,1,no,138,120,complete,0,B,13,consider an image after editorial review
318,sarbadaliya-chhatra-oikya-parishad,Sarbadaliya Chhatra Oikya Parishad,Student Unity Platform,organization,1,yes,70,64,complete,0,C,13,
319,sarjis-alam,Sarjis Alam,Coordinator and spokesperson,coordinator,1,yes,81,64,complete,0,C,13,
320,seven-party-alliance,7-Party Alliance,Opposition Alliance,organization,1,yes,64,58,complete,0,C,13,
321,shadik-kayem,Shadik Kayem,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
322,shafi-imam-rumi,Shafi Imam Rumi,Urban Guerrilla Fighter,martyr,1,yes,73,55,complete,0,C,13,
323,shafiur-rahman-1952,Shafiur Rahman,Language Martyr,martyr,1,yes,85,73,complete,0,C,13,
324,shah-jalal,Shah Jalal,Sufi figure associated with the Sylhet conquest era,leader,1,no,141,126,complete,0,B,13,consider an image after editorial review
325,shah-mal,Shah Mal,Peasant leader in the 1857 uprising,coordinator,1,yes,88,68,complete,0,C,13,
326,shah-moazzem-hossain,Shah Moazzem Hossain,Senior Opposition Politician,leader,1,yes,64,58,complete,0,C,13,
327,shah-muhammad-sagir,Shah Muhammad Sagir,Court poet and pioneer of Bengali Muslim literature,leader,1,no,122,113,complete,0,B,13,consider an image after editorial review
328,shaheed-azad,Azad (Shaheed Azad),Urban Guerrilla Martyr,martyr,1,yes,70,54,complete,0,C,13,
329,shahid-saber,Shahid Saber,Writer and Progressive Activist,leader,1,yes,83,73,complete,0,C,13,
330,shahidul-alam,Shahidul Alam,Influential Supporters & Intellectuals,leader,1,yes,74,60,complete,0,C,13,
331,shakil-ahmed-bdr,Major General Shakil Ahmed,Director General of BDR (killed),leader,1,yes,72,68,complete,0,C,13,
332,shaukat-ali,Shaukat Ali,Khilafat leader and anti-colonial organizer,leader,1,no,142,134,complete,0,B,13,consider an image after editorial review
333,sheikh-fazle-noor-taposh,Sheikh Fazle Noor Taposh,Political figure referenced in Pilkhana testimonies,leader,1,yes,91,73,complete,0,C,13,
334,sheikh-fazlul-karim-selim,Sheikh Fazlul Karim Selim,Political figure referenced in investigation-era testimony lists,leader,1,yes,89,66,complete,0,C,13,
335,sikandar-khan-ghazi,Sikandar Khan Ghazi,Military commander in the 1303 Sylhet campaign,leader,1,no,150,132,complete,0,B,13,consider an image after editorial review
336,sinthia-jaheen-ayesha,Sinthia Jaheen Ayesha,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
337,srichandra,Srichandra,Chandra ruler of southeastern Bengal,leader,1,no,137,120,complete,0,B,13,consider an image after editorial review
338,street-procession-organisers-1990,Street Procession Organisers,Movement Coordinators,collective,1,yes,66,60,complete,0,C,13,
339,student-unity-twenty-two-organisations,United Front of Twenty-Two Student Organizations,Student Coalition,organization,1,yes,72,58,complete,0,C,13,
340,sulaiman-khan-karrani,Sulaiman Khan Karrani,Afghan Karrani Sultan of Bengal,leader,1,no,139,125,complete,0,B,13,consider an image after editorial review
341,sumi-abedin,Sumi Abedin,Tazreen survivor and labor-safety witness,coordinator,1,no,147,145,complete,0,B,13,consider an image after editorial review
342,surendra-sai,Surendra Sai,Anti-British leader in western Odisha linked to 1857 phase,leader,1,yes,93,79,complete,0,C,13,
343,surya-sen,Surya Sen,Revolutionary organizer of the Chittagong uprising,leader,1,yes,71,60,complete,0,C,13,
344,swadhin-bangla-betar-artists,Artists of Swadhin Bangla Betar Kendra,Cultural Front,collective,1,yes,87,75,complete,0,C,13,
345,syed-sultan,Syed Sultan,Medieval Bengali Muslim poet and religious writer,leader,1,no,162,154,complete,0,B,13,consider an image after editorial review
346,tahmid-al-mudabbir,Tahmid Al Mudabbir,Coordinator (Students Against Discrimination),coordinator,1,yes,73,67,complete,0,C,13,
347,tamaddun-majlish,Tamaddun Majlish,Intellectual Organization,organization,1,yes,80,62,complete,0,C,13,
348,tantia-tope,Tantia Tope,Major military strategist of the rebellion,leader,1,yes,88,78,complete,0,C,13,
349,tarique-ahmed-siddique,Tarique Ahmed Siddique,Security adviser-level figure referenced in later probes,leader,1,yes,87,69,complete,0,C,13,
350,tarique-rahman,Tarique Rahman,Chairman of the Bangladesh Nationalist Party,leader,1,no,167,135,complete,0,B,13,consider an image after editorial review
351,tariqul-islam,Tariqul Islam,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
352,tasneem-khalil,Grassroots & Digital Influencers,Grassroots & Digital Influencer,leader,1,yes,78,60,complete,0,C,13,
353,teachers-collective-1990,Teachers' Collective,Professional Collective,collective,1,yes,64,56,complete,0,C,13,
354,teeka-singh-sepoy,Teeka Singh,Sepoy leader associated with early mutiny actions,coordinator,1,yes,86,74,complete,0,C,13,
355,titu-mir,Titu Mir,Peasant resistance leader against colonial authority,leader,1,yes,76,64,complete,0,C,13,
356,todar-mal,Todar Mal,Mughal finance minister and revenue administrator,leader,1,no,145,127,complete,0,B,13,consider an image after editorial review
357,uda-devi-pasi,Uda Devi Pasi,Dalit woman fighter in the Lucknow theatre,martyr,1,yes,90,73,complete,0,C,13,
358,umama-fatema,Umama Fatema,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
359,umichand,Umichand,Merchant-Broker,coordinator,1,yes,70,65,complete,0,C,13,
360,urban-protesters-1990,Urban Protesters,Citizen Collective,collective,1,yes,64,58,complete,0,C,13,
361,veer-narayan-singh,Veer Narayan Singh,Early anti-colonial rebel in central India,martyr,1,yes,96,92,complete,0,C,13,
362,vijaya-sena,Vijaya Sena,Founder of the Sena dynasty in Bengal,leader,1,no,168,153,complete,0,B,13,consider an image after editorial review
363,walidad-khan,Walidad Khan,Rebel leader in Bulandshahr region,leader,1,yes,84,77,complete,0,C,13,
364,warren-hastings,Warren Hastings,East India Company governor and first Governor-General of Bengal,leader,1,no,210,178,complete,0,B,13,consider an image after editorial review
365,washiqur-rahman,Washiqur Rahman,Secular blogger linked to Shahbag legacy,leader,1,yes,87,72,complete,0,C,13,
366,william-watts,William Watts,Company Political Agent at Murshidabad,coordinator,1,yes,71,59,complete,0,C,13,
367,women-activists-1990,Women Activists,Civic Collective,collective,1,yes,64,58,complete,0,C,13,
368,workers-collective-1990,Workers' Collective,Civic Collective,collective,1,yes,64,58,complete,0,C,13,
369,workers-party-of-bangladesh,Workers Party of Bangladesh,Left Political Organization,organization,1,yes,70,62,complete,0,C,13,
370,writers-and-intellectuals-collective-1990,Writers and Intellectuals,Intellectual Collective,collective,1,yes,66,60,complete,0,C,13,
371,yar-latif-khan,Yar Latif Khan,Nawab's Military Commander,coordinator,1,yes,71,58,complete,0,C,13,
372,zaber-ahmed,Zaber Ahmed,Coordinator (Students Against Discrimination),coordinator,1,yes,71,65,complete,0,C,13,
373,zafar-sobhan,Zafar Sobhan,Influential Supporters & Intellectuals,leader,1,yes,74,60,complete,0,C,13,
374,zulkarnain-saer,Zulkarnain Saer,Grassroots & Digital Influencer,leader,1,yes,74,60,complete,0,C,13,
375,abdul-hannan-masud,Abdul Hannan Masud,Coordinator (Students Against Discrimination),coordinator,2,yes,73,67,complete,0,C,12,
376,abdul-quader-mollah,Abdul Quader Mollah,Verdict trigger figure,leader,2,yes,84,76,complete,0,C,12,
377,abdur-rab-serniabat,Abdur Rab Serniabat,Politician,leader,2,yes,80,72,complete,0,C,12,
378,abdus-sattar,Abdus Sattar,President of Bangladesh,leader,2,yes,74,71,complete,0,C,12,
379,abu-sayed-2024,Abu Sayed,Symbolic martyr,martyr,2,yes,74,64,complete,0,C,12,
380,abu-sayeed-chowdhury,Abu Sayeed Chowdhury,Diplomatic Face of the Liberation Cause,leader,2,yes,72,53,complete,0,C,12,
381,abul-kalam-azad,Abul Kalam Azad,Muslim scholar-politician of anti-colonial India,leader,2,yes,82,68,complete,0,C,12,
382,abul-khair-language,Abul Khair,Language movement activist,leader,2,yes,86,74,complete,0,C,12,
383,abul-mansur-ahmad,Abul Mansur Ahmad,Writer and Political Thinker,leader,2,yes,62,58,complete,0,C,12,
384,akhter-hossen,Akhter Hossen,Coordinator (Students Against Discrimination),coordinator,2,yes,71,65,complete,0,C,12,
385,alauddin-husain-shah,Alauddin Husain Shah,Founder of the Hussain Shahi dynasty and Sultan of Bengal,leader,2,no,213,193,complete,0,B,12,consider an image after editorial review
386,alm-fazlur-rahman,A. L. M. Fazlur Rahman,Chief of later independent investigation commission,leader,2,yes,87,74,complete,0,C,12,
387,anwar-hossain-manju,Anwar Hossain Manju,Politician,leader,2,yes,87,76,complete,0,C,12,
388,anwar-pasha,Anwar Pasha,Martyred Writer and Academic,martyr,2,yes,67,53,complete,0,C,12,
389,asif-mahmud,Asif Mahmud,Coordinator; later interim-government adviser,coordinator,2,yes,89,74,complete,0,C,12,
390,asif-nazrul,Asif Nazrul,Legal scholar and interim-government adviser,leader,2,yes,78,67,complete,0,C,12,
391,atm-azharul-islam,ATM Azharul Islam,Jamaat leader in contested 1971 war-crimes proceedings,leader,2,no,121,110,complete,0,B,12,consider an image after editorial review
392,atm-haider,A. T. M. Haider,"Sector Commander (Sector 2, later phase)",leader,2,yes,76,63,complete,0,C,12,
393,ballala-sena,Ballala Sena,"Sena ruler, Shaiva patron, and Sanskrit author",leader,2,no,153,150,complete,0,B,12,consider an image after editorial review
394,begum-rokeya,Begum Rokeya,Pioneer of women’s education and reform in Bengal,leader,2,yes,81,70,complete,0,C,12,
395,devapala,Devapala,"Pala emperor, military ruler, and Buddhist patron",leader,2,no,193,166,complete,0,B,12,consider an image after editorial review
396,dharmapala,Dharmapala,"Pala emperor, imperial strategist, and Buddhist patron",leader,2,no,212,187,complete,0,B,12,consider an image after editorial review
397,dinabandhu-mitra,Dinabandhu Mitra,Bengali playwright and critic of indigo-planter oppression,leader,2,no,151,134,complete,0,B,12,consider an image after editorial review
398,dinesh-chandra-sen,Dinesh Chandra Sen,Scholar of Bengali literature,leader,2,yes,86,75,complete,0,C,12,
399,fakhruddin-ahmed,Fakhruddin Ahmed,Chief adviser of caretaker government,leader,2,yes,85,77,complete,0,C,12,
400,fakhruddin-mubarak-shah,Fakhruddin Mubarak Shah,Founder of the independent Sonargaon Sultanate,leader,2,no,149,133,complete,0,B,12,consider an image after editorial review
401,farrukhsiyar,Farrukhsiyar,Mughal emperor who formalized Bengal's nawabi phase,leader,2,no,166,170,complete,0,B,12,consider an image after editorial review
402,gaziul-huq,ANM Gaziul Huq,Language Movement Leader,leader,2,yes,69,60,complete,0,C,12,
403,gopala-i,Gopala I,Founder of the Pala dynasty and consolidator of Bengal,leader,2,no,221,190,complete,0,B,12,consider an image after editorial review
404,harish-chandra-mukherjee,Harish Chandra Mukherjee,Founding editor of the Hindoo Patriot and public commentator,leader,2,no,140,122,complete,0,B,12,consider an image after editorial review
405,iajuddin-ahmed,Iajuddin Ahmed,President and chief adviser,leader,2,yes,81,78,complete,0,C,12,
406,ikhtiyar-al-din-muhammad-bakhtiyar-khalji,Ikhtiyar al-Din Muhammad Bakhtiyar Khalji,Turkic military commander,leader,2,yes,82,71,complete,0,C,12,
407,jadunath-sarkar,Jadunath Sarkar,Historian of Mughal India,leader,2,yes,92,76,complete,0,C,12,
408,jalaluddin-muhammad-shah,Jalaluddin Muhammad Shah,Bengal Sultan who consolidated power after the Raja Ganesh crisis,leader,2,no,221,196,complete,0,B,12,consider an image after editorial review
409,jamiat-e-ulema-e-islam-bangladesh,Jamiat-e-Ulema-e-Islam Bangladesh,Religious-Political Party in Bangladesh,organization,2,no,165,148,complete,0,B,12,consider an image after editorial review
410,jatin-das,Jatin Das,Anti-colonial activist,leader,2,yes,82,70,complete,0,C,12,
411,job-charnock,Job Charnock,East India Company agent and Bengal settlement administrator,leader,2,no,155,138,complete,0,B,12,consider an image after editorial review
